address1,address2,city,country,email,id,latitude,longitude,name,phone,state,zip
,,Jessup,US,sunshinescatrescue@gmail.com,MD440,39.1525,-76.7946,Sunshine's Friends Cat Rescue  Sanctuary,(410) 796-7327,MD,20794
1029 E. Eschbach Road,,Saint Marys,US,management@echumanesociety.org,PA413,41.4243,-78.554,Elk County Humane Society,(814) 834-3247,PA,15857
,,Columbia,US,dalmatianrescue@comcast.net,MD111,39.2147,-76.8793,Willing Hearts Dalmatian Rescue,(610) 342-7237,MD,21044
,,Columbia,US,info@tarashouse.net,MD147,39.2147,-76.8793,"Tara's House Animal Rescue, Inc.",,MD,21044
1372 Woodbine Road,,Woodbine,US,trainer@defhr.org,MD277,39.3721,-77.0628,Days End Farm Horse Rescue,410-442-1564   ,MD,21797
,,Edgewater,US,midatlanticigrescue@cox.net,MD339,38.9209,-76.5369,Mid Atlantic IG Rescue (IGCA),,MD,21037
,,Columbia,US,chnadoptions@gmail.com,MD450,39.1761,-76.8605,Canine Humane Network,,MD,21046
4930 Bucktown Road,,Cambridge,US,info@baywateranimalrescue.org,MD18,38.5725,-76.0603,Baywater Animal Rescue,410-228-3090,MD,21613
P.O. Box 1102,,Cambridge,US,wagsandwishes@yahoo.com,MD299,38.5725,-76.0603,Wags & Wishes Animal Rescue,(410) 476-8629,MD,21613
PO Box 353,,Mount Airy,US,help@magsr.org,MD19,39.399,-77.1196,Mid-Atlantic German Shepherd Rescue,(410) 644-7763,MD,21771
,,Mount Airy,US,GilbertLA@comcast.net,MD201,39.399,-77.1196,Darby's Place Cat Rescue,(443) 244-3359,MD,21771
1360 Reach Street,,Port Perry,CA,pound@uxbridge-scugog-animal-shelter.ca,ON83,44.1,-78.95,Uxbridge-Scugog Animal Control Centre,(905) 985-9547,ON,L9L 1B2
,,Derby,US,hamburgmutts@gmail.com,NY1342,42.6923,-78.9779,Hamburg Mutts for Freedom,,NY,14047
,,Chambersburg,US,mastiffstomutts@gmail.com,PA632,39.9375911,-77.6611022,"Mastiffs To Mutts, Inc.",,PA,17202
14024 New Windsor Road,,Libertytown,US,whinnywhiskers@thefoxiegfoundation.org,MD387,39.485,-77.2406,The Foxie G Foundation,(301) 748-6062,MD,21762
"PA, NJ, MD, parts of DE, NoVA, NY",,Chambersburg,US,rescuemeyorkierescue@gmail.com,PA445,39.9276,-77.6598,Rescue Me - Yorkie Rescue,(717) 264-9799,PA,17201
5051 Letterkenny Road West,,Chambersburg,US,cvasadopt@cvas-pets.org,PA78,39.9276,-77.6598,"Cumberland Valley Animal Shelter, Inc.",717-263-5791,PA,17201
275 21st Street,,Clearfield,US,clearfieldcountyspca@gmail.com,PA218,41.0216,-78.4403,Clearfield County SPCA,(814) 765-2220,PA,16830
363 Finley Avenue,,Ajax,CA,,ON347,43.85,-79.033333,Ajax Pet Care Rescue,905-428-8160 ,ON,L1S 2E2
,,Ajax,CA,info@caninehavenrescue.com,ON545,43.85,-79.033333,Canine Haven Rescue,,ON,L1T 1V8
1688 Highway 7,"Brougham, ON",Pickering,CA,animalservices@pickering.ca,ON226,43.866667,-79.033333,Pickering Animal Services,905.683.7575  or 905.427.0093  ,ON,L1V 6K7
"Taunton Rd. and Harmony Rd., Oshawa",,Pickering,CA,actionvolunteers@yahoo.com,ON51,43.866667,-79.033333,Action Volunteers for Animals - Durham Region,,ON,L1V 1S6
,,Pickering,CA,catrescue1@hotmail.com,ON387,43.866667,-79.033333,S.A.I.N.T.  Rescue and Adoption,289 314-1158 ,ON,L1V 1S6
,,Pickering,CA,firefighterdogrescue@gmail.com,ON517,43.866667,-79.033333,Firefighter Dog Rescue,(416)303-3085,ON,L1V 3L9
PO Box 57,,Laurel,US,suzanne@laurelcats.org,MD454,39.0992,-76.8486,Laurel Cats,(301) 886-0161,MD,20725
,,Thurmont,US,info@cuddlescatrescue.com,MD442,39.6065,-77.4051,Cuddles Cat Rescue,(301) 606-0261,MD,21788
8513 Lyons Road,,Waynesboro,US,ahsinc@pa.net,PA109,39.7708,-77.5809,Antietam Humane Society Inc.,717-762-9091  ,PA,17268
,,Bowie,US,causeforpaws70@yahoo.com,MD443,38.9778,-76.7428,"Cause for Paws Cares, Inc",301-980-0444,MD,20715
P.O. Box 925,,Bowie,US,pgspca.adopt@gmail.com,MD21,39.0067,-76.7794,SPCA Humane Society of Prince Georges County MD,,MD,20718
PO Box 2084,,Bowie,US,mjsanimalsanctuary@gmail.com,MD213,39.0067,-76.7794,MJs Animal Sanctuary Inc.,email only please!,MD,20718
532 Inman rd Dunnville,,Niagara Falls,CA,bluecollaredcanines@hotmail.com,ON305,43.08,-79.098,Blue Collared Canines,2896731018,ON,L2G 6X6
,,Harwood,US,info@ruderanch.org,MD67,38.8691,-76.627,Rude Ranch Animal Rescue,(410) 798-9559,MD,20776
P.O. Box 350,,New Market,US,pets4pets@gmail.com,MD150,39.3825,-77.2697,"Pets-4-Pets Cats Rescue, Inc.",240-405-4564    ,MD,21774
,,Monrovia,US,nbgsprescue@yahoo.com,MD308,39.3448,-77.2464,New Beginnings German Shorthaired Pointer Rescue,,MD,21770
,,Silver Spring,US,midatlanticscot@gmail.com,MD295,39.1061,-76.9952,MASTER,xxx-xxx-xxxx,MD,20905
,,Silver Spring,US,info@dogsxlrescue.org,MD368,39.1061,-76.9952,Dogs XL Rescue,(410) 929-5847,MD,20905
4 Banff Road,,Uxbridge,CA,njreb.9705@yahoo.com,ON440,44.1,-79.116667,Uxbridge Cat Rescue,(416) 989-7005,ON,L9P 1S9
,,Uxbridge,CA,lifesbeenruffpetrescue@gmail.com,ON483,44.1,-79.116667,Life's Been Ruff Pet Rescue,(647) 999-0686,ON,L9P 1R2
PO Box 1074,,Greenbelt,US,pawdogs@yahoo.com,MD003,39.0044,-76.8758,Partnership for Animal Welfare (PAW),(301) 572-4729,MD,20768
P.O. Box 493,,Princess Anne,US,humanesocietyofsomersetcounty@yahoo.com,MD144,38.2074,-75.7199,Humane Society of Somerset County,410 651-2424,MD,21853
550A Crescent Road,,Greenbelt,US,lcrossed@greenbeltmd.gov,MD243,38.9981,-76.8797,City of Greenbelt  Animal Control,(301) 474-6124,MD,20770
P.O. Box 11,,Friendship,US,southcountyanimalrescue@gmail.com,MD458,38.7686,-76.5994,South County Animal Rescue and Sanctuary,,MD,20758
,,Silver Spring,US,info@akitarescue.org,MD93,39.0682,-76.9792,"Akita Rescue Mid Atlantic Coast, Inc.",703-730-0844,MD,20904
,,Silver Spring,US,,MD460,39.0682,-76.9792,Capital Animal Rescue and Environmental Foundation,4439063647,MD,20904
PO Box 5056,,Gaithersburg,US,allbreedrescue1@gmail.com,MD27,39.2312,-77.1734,All Breed Rescue and Referral,,MD,20882
3357 Barr Road,,Greencastle,US,loddx@comcast.net,PA969,39.7915,-77.738,Mamas Rescue,717-762-0658,PA,17225
,,Ijamsville,US,bhtbpuppies@yahoo.com,MD416,39.3295,-77.2998,Bring Home the Brindle Dog Rescue,,MD,21754
,,College Park,US,vcooper@collegeparkmd.gov,MD172,38.9967,-76.926,City of College Park Animal Control,240-487-3570 ,MD,20740
1832 Rosemont Avenue,,Frederick,US,animalcontrol@frederickcountymd.gov,MD103,39.4094,-77.3923,Frederick County Animal Control,301-600-1546 ,MD,21701
,,Frederick,US,info@smallangelsrescue.org,MD179,39.4094,-77.3923,www.smallangelsrescue.org,,MD,21703
,,Frederick,US,lharinfo@gmail.com,MD298,39.4094,-77.3923,Lonely Hearts Animal Rescue - K9 rescue,,MD,21703
,,Frederick,US,info@awlfc.org,MD196,39.4142,-77.4108,Animal Welfare League of Frederick County,(301) 663-5855,MD,21705
,,St. Catharines,CA,niagaraactionforanimals@sympatico.ca,ON11,43.166667,-79.25,Niagara Action For Animals,905-682-4970  ,ON,L2P 1W4
,,St. Catharines,CA,petsaliveniagara@gmail.com,ON457,43.166667,-79.25,Pets Alive Niagara,,ON,L2R 7J9
P.O. Box 132,,Port Colborne,CA,pcfelines@live.ca,ON516,42.883333,-79.233333,Port Colborne Feline Initiative,,ON,L3K 5V8
,,Toronto,CA,noella@noellaslater.com,ON55,43.748000000000005,-79.248,Action Volunteers for Animals - Toronto Central,,ON,M1J 3K3
56 regent street,,Welland,CA,niagarapetfosternetwork@gmail.com,ON463,42.983333,-79.25,Niagara Pet Foster Network,9057140752,ON,L3B 4H6
,,Clarksburg,US,info@jasmineshouse.org,MD363,39.253,-77.2775,Jasmine's House,443-356-6164    ,MD,20871
7315 Muncaster Mill Rd.,,Derwood,US,adoptmcasac@montgomerycountymd.gov,MD423,39.1329,-77.1452,Montgomery County Animal Services and Adoption Ctr.,,MD,20855
,,Ballantrae,CA,tokiwaza@rogers.com,ON281,43.997,-79.23,HATTON DOG RESCUE,,ON,L4A 7X4
,,Stouffville,CA,adoption@afterthetrack.ca,ON367,43.997,-79.23,After The Track Greyhound Adoption,,ON,L4A 7X4
,,Scarborough,CA,adogsbestfriend.oshawa@yahoo.ca,ON237,43.74,-79.26,A Dog's Best Friend,,ON,M1K 3G5
,,Scarborough,CA,safehomeanimalrescue@outlook.com,ON549,43.74,-79.26,Safehome Animal Rescue,(416) 712-2116,ON,M1K 2H9
,,Silver Spring,US,for.roxiesfund@gmail.com,MD49,39.042,-77.0447,Roxie's Fund Inc.,(301) 537-5745,MD,20902
,,Toronto,CA,adoptions@russellrescue.org,ON134,43.695,-79.265,Jack Russell Terrier Rescue Ontario (JRTRO),,ON,M1N 3T7
,,Owings,US,freedom.hill.org@gmail.com,MD283,38.6934,-76.6091,Freedom Hill Horse Rescue,(301) 806-1708,MD,20736
,,Chesapeake Beach,US,Mabelsangels@gmail.com,MD477,38.6246,-76.5237,Mabel's Orphaned Angels Rescue ,(301) 602-2803,MD,20732
3750 Brown Station Rd,,Upper Marlboro,US,derpets@co.pg.md.us,MD247,38.8274,-76.7963,Prince Georges County Animal Management Division,301-780-7200  ,MD,20772
,,Scarborough,CA,closemarineland@gmail.com,ON174,43.761,-79.271,For the Animals,(416) 751-9325,ON,M1P 1X8
,,Scarborough,CA,c4ptoronto@gmail.com,ON456,43.761,-79.271,Cause 4 Paws,,ON,M1P 4Z7
,,Markham,CA,underdograilroadcanada@gmail.com,ON479,43.882,-79.259,Underdog Railroad Canada,,ON,L3P 2S7
P.O. Box 637,,Washington Grove,US,mcspca@mac.com,MD04,39.1397,-77.1756,Montgomery County SPCA,301-948-4266   ,MD,20880
,,Pefferlaw,CA,littleresq.adoptions@gmail.com,ON464,44.316666999999995,-79.2,Little RES Q,,ON,L0E 1N0
2304 Queen St. East,,Toronto,CA,info@beachesanimalhospital.com,ON116,43.68,-79.294,Beaches Animal Hospital,416-690-4040 ,ON,M4E 1G8
P O Box 585,,Mount Rainier,US,acr@saveacat.org,MD48,38.9425,-76.9652,Alley Cat Rescue Inc,301-277-5595   ,MD,20712
,,Gaithersburg,US,adopt@awlmc.org,MD255,39.1433,-77.2017,Animal Welfare League of Montgomery County,(301) 740-2511,MD,20898
,,Silver Spring,US,lizzyslodgerescue@gmail.com,MD270,38.9906,-77.0264,Lizzys Lodge,,MD,20918
,,Silver Spring,US,adopt@lab-rescue.org,MD98,38.9906,-77.0264,Lab Rescue of LRCP Inc.,(301) 299-6756,MD,20915
1837 E. Pleasant Valley Blvd,,Altoona,US,info@centralpahumane.org,PA187,40.4975,-78.3917,Central PA Humane Society,(814) 942-5402,PA,16602
,,Hagerstown,US,forotissake@gmail.com,MD432,39.6448,-77.7188,For Otis Sake,,MD,21742
,,Kensington,US,rockcreekcats@yahoo.com,MD316,39.0284,-77.0773,Rock Creek Cats,(202) 746-9682,MD,20895
3290 County Road 47,,Brechin,CA,canine@ramara.ca ,ON276,44.533333,-79.166667,Ramara Township Canine Control,705-623-7295,ON,L0K 1B0
PO Box 744,,Fonthill,CA,nsnap@cogeco.ca,ON460,43.042262,-79.30924399999999,Niagara Spay Neuter Assistance Program Inc.,(289) 897-8514,ON,L0S 1E0
,,Washington,US,tamarabelden@gmail.com,DC21,38.9782,-77.0282,OneDogAtATimeDC,240-994-2573  ,DC,20012
P.O. Box 64043,"200 Bay Street, Royal Bank Plaza",Toronto,CA,adopt@teamdogrescue.ca,ON430,43.69529,-79.31853000000001,TEAM Dog Rescue,,ON,M4C 1H0
,,Toronto,CA,info@teamcatrescue.ca,ON485,43.69529,-79.31853000000001,Team Cat Rescue,,ON,M4C 1H0
13011 Maugansville Road,,Hagerstown,US,nfridgen@hswcmd.org,MD101,39.6345,-77.73100000000001,Humane Society of Washington County,301-733-2060,MD,21740
,,Hagerstown,US,debwolfecorgis@gmail.com,MD292,39.6345,-77.73100000000001,Tri-State All Breed Rescue,740-610-8729  ,MD,21740
,,Rockville,US,muttsmatterrescue@gmail.com,MD349,39.0469,-77.1257,Mutts Matter Rescue,,MD,20852
,,Rockville,US,rescue.healthycompanions@gmail.com,MD302,39.0868,-77.1717,Forever Rescue,(203) 837-1040,MD,20850
,,Wallops Island,US,K9RescueES@gmail.com,VA747,37.9398,-75.4844,K-9 Rescue of the Eastern Shore,,VA,23337
P.O. Box 386,,Germantown,US,info@fmca.org,MD135,39.1731,-77.2719,Friends of Montgomery County Animals Inc.,(301) 977-4833,MD,20875
P.O. Box 1777,,Germantown,US,jm_resq@verizon.net,MD40,39.1731,-77.2719,NoVa Rottweiler Rescue league Inc.,,MD,20875
,,Germantown,US,cashmeretank@gmail.com,MD184,39.1704,-77.2731,Shingilana Rescued Felines,(240) 750-0560,MD,20874
,,Germantown,US,lostandfoundmaryland@gmail.com,MD425,39.1704,-77.2731,Lost and Found Horse Rescue Foundation,434-202-9741,MD,20874
P.O. Box 178,,Zephyr,CA,dcdgavel@gmail.com,ON509,44.2,-79.266667,Donna's Canine Kitchen,(905) 473-5054,ON,L0E 1T0
PO Box 678,1211 Airport Rd,Falls Creek,US,gatewayhumanesociety@verizon.net,PA706,41.1427,-78.8061,Gateway Humane Society Inc.,814-375-0505,PA,15840
PO Box 45,Apply at: www.puppypawsrescue.org,Huntingtown,US,pawspuppy2013@gmail.com,MD411,38.6078,-76.6074,Puppy Paws Rescue,202 630 5874,MD,20639
,,Markham,CA,,ON205,43.838,-79.34100000000001,North Toronto Cat Rescue,(905) 940-2287  ,ON,L3R 9A8
,,Washington,US,adopt@humanerescuealliance.org,DC03,38.9011,-76.9921,Humane Rescue Alliance,(202)7277369,DC,20002
,,Gaithersburg,US,annies_orphans@hotmail.com,MD206,39.1127,-77.2421,Annies Orphans,301-741-4151 ,MD,20878
3710 Ross Mills Rd,,Falconer,US,dawnjoy@hotmail.com,NY521,42.119,-79.1993,Dawns Canine Rescue,716-985-4792 ,NY,14733
,,Bethesda,US,dawg@dawg-rescue.org,MD166,38.9806,-77.1006,Best DAWG Rescue Inc.,(301) 407-2378,MD,20827
PO Box 0526,,Mayo,US,eisbearsamoyeds@juno.com,MD50,38.9806,-77.1006,MidAtlantic Samoyed Rescue,,MD,20827
,,Toronto,CA,diannealdan@sympatico.ca,ON254,43.645,-79.373,TAILS FROM GREECE RESCUE,,ON,M5E 1W5
,,Washington,US,info@capitalcats.org,DC15,38.8832,-76.9941,Capital Cats,,DC,20003
,,Bethesda,US,esiebenhar@alleycat.org,DC04,38.9191,-77.0382,Alley Cat Allies,(240) 482-1980,DC,20009
,,Washington,US,info@citydogsrescuedc.org,DC22,38.9348,-77.0598,City Dogs Rescue & City Kitties,,DC,20008
,,Washington,US,contact@capitolcanines.org,DC25,38.9348,-77.0598,Capitol Canines,,DC,20008
PO Box 342 Dunn Loring VA  22027,,Washington,US,info@westierescue.com,DC02,38.9067,-77.0284,Westie Rescue USA,A Rescue Cooperative ,DC,20026
P.O.Box 23439,,Washington,US,dcpawsrescue@gmail.com,DC26,38.9067,-77.0284,DC PAWS Rescue,,DC,20026
P.O.Box 60714,,Potomac,US,info@petconnectrescue.org,MD250,39.041,-77.1928,PetConnect Rescue,877-838-9171  ,MD,20854
,,Potomac,US,hal@homeatlastsanctuary.org,MD410,39.041,-77.1928,"Home At Last Sanctuary, Inc",(301) 983-0614,MD,20854
,,Toronto,CA,adopt@wienerdogrescue.com,ON49,43.78,-79.381,"Canadian Dachshund Rescue, Ontario",,ON,M2K 2K7
P.O. Box 158,,Wainfleet,CA,mybremner@yahoo.com ,ON461,42.933333000000005,-79.383333,Beaver Creek Farm Sanctuary,905-324-8299,ON,L0S 1V0
,,Toronto,CA,edogrescue@gmail.com,ON557,43.663000000000004,-79.39699999999999,Emma's Dog Rescue,(647) 505-8835,ON,M5S 2X8
P.O. Box 325,,Port Republic,US,davishall@comcast.net,MD181,38.5007,-76.5248,Friends of Felines,410-414-2122,MD,20676
,,Washington,US,adopt@k-9lifesavers.org,DC19,38.9142,-77.0748,K-9 Lifesavers,(202) 263-1990,DC,20007
,,Washington,US,info@luckydoganimalrescue.org,DC20,38.9142,-77.0748,Lucky Dog Animal Rescue,(202) 741-5428  ,DC,20007
,,Prince Frederick,US,calverthumanesocietymindy@rescueteam.com,MD07,38.5371,-76.5881,Humane Society of Calvert County,4102574908,MD,20678
,,Auburn,US,pugetsoundrescue@hotmail.com,WA149,47.3191,-122.2682,Puget Sound Rescue,,WA,98092
,,Auburn,US,foggycreekcavyrescue@yahoo.com,WA254,47.3191,-122.2682,Foggy Creek Cavy Rescue,,WA,98092
21615 64th Ave S,,Kent,US,adoptapet@kingcounty.gov,WA252,47.3747,-122.2775,Regional Animal Services of King County - Foster Care Program,206-296-7387,WA,98032
21615 64th Ave S.,,Kent,US,adoptapet@kingcounty.gov,WA63,47.3747,-122.2775,Regional Animal Services of King County,(206) 296-7387,WA,98032
,,Redmond,US,pacosrescue@yahoo.com,WA604,47.3311,-122.3592,Pacos Rescue Network,,WA,98052
,,Federal Way,US,rescuinganimals@gmail.com,WA660,47.3135,-122.3627,RAIN - Rescuing Animals In Need,,WA,98023
PO Box 13244,,Des Moines,US,anotherchancecats2007@gmail.com,WA401,47.4043,-122.3105,Another Chance Cat Adoption,(253) 856-1771,WA,98198
16915 SE 272nd St.,#100-210,Covington,US,smidgetrescue@hotmail.com,WA544,47.3718,-122.1474,Smidget Rescue,206.817.3731,WA,98042
,,Covington,US,adoptions.leftbehindk9@gmail.com,WA555,47.3718,-122.1474,Left Behind K-9 Rescue,,WA,98042
1102 E. Main Ave,,Puyallup,US,info@sunnyskysshelter.org,WA470,47.2032,-122.2738,Sunny Sky's Animal Rescue,,WA,98372
,,Seattle,US,charliesfoundation@yahoo.com,WA644,47.4468,-122.2786,Charlie's Foundation,4254446162,WA,98188
,,Tacoma,US,kittyhavencats@yahoo.com,WA112,47.2531,-122.4431,Kitty Haven,(253) 383-3013,WA,98464
2608 Center Street,,Tacoma,US,,WA117,47.2531,-122.4431,The Humane Society for Tacoma and Pierce County,253-383-2733,WA,98464
,,Tacoma,US,drawsdogs@gmail.com,WA523,47.2531,-122.4431,Dog Rescue Around Washington,,WA,98418
,,Sumner,US,cascadeanimal@yahoo.com,WA96,47.191,-122.1907,Cascade Animal Protection Society,(253) 863-8004,WA,98390
,,Renton,US,NWARRadopt@gmail.com,WA522,47.4507,-122.1479,Northwest Animal Rescue and Rehabilitation (NWARR),,WA,98058
,,Renton,US,hearts4doxies@gmail.com,WA652,47.4507,-122.1479,Hearts4Doxies,,WA,98058
PO Box 328,,Seahurst,US,info@myaarf.org,WA355,47.4694,-122.3608,Animal Aid and Rescue Foundation,,WA,98062
P O Box 904,,Seahurst,US,uselessbaysanctuary@gmail.com,WA621,47.4694,-122.3608,Useless Bay Sanctuary,2065520304,WA,98062
,,Seattle,US,angelahoschek@msn.com,WA345,47.4877,-122.2987,Angel Paws Pet Rescue,EMAIL ONLY    ,WA,98168
PO Box 814,,Puyallup,US,ballots@fairpoint.net,WA73,47.1446,-122.2661,Puyallup Animal Rescue,(253) 847-1243,WA,98374
1200 - 39th Avenue SE,,Puyallup,US,,WA83,47.1446,-122.2661,Metro Animal Services and Adoptions,253-299-7387 ,WA,98374
,,Maple Valley,US,sccadopt@gmail.com,WA285,47.4043,-122.0427,South County Cats,(206) 910-4495,WA,98038
,,Maple Valley,US,rescuegoats@yahoo.com,WA448,47.4043,-122.0427,Puget Sound Goat Rescue,425-444-6591,WA,98038
PO Box 245,,Vashon Island,US,dogs@vipp.org,WA87,47.4347,-122.4704,Vashon Island Pet Protectors,206 389-1085,WA,98070
,,Tacoma,US,contact@luckypawsrescuewa.org,WA658,47.2061,-122.4822,Lucky Paws Rescue,(253) 229-6044,WA,98448
PO Box 3257,,Renton,US,savethescotties@gmail.com,WA387,47.5125,-122.1821,Aberdeen Scottish Terrier Rescue,,WA,98056
9601 Bujacich Road,,Gig Harbor,US,info@prisonpetpartnership.org,WA243,47.3544,-122.589,Prison Pet Partnership Program,(253) 858-4240,WA,98332
,,Seattle,US,karleen@6dogrees.com,WA581,47.5371,-122.3538,6Dogrees Rescue,,WA,98106
PO Box 2268,,Gig Harbor,US,rabbitHavenWA@gmail.com,WA51,47.303999999999995,-122.6061,Rabbit Haven,,WA,98335
,,Gig Harbor,US,pawsontherun@gmail.com,WA553,47.303999999999995,-122.6061,CHEW Dog Rescue - Canine Health Education and Welfare,253 265-6235 ,WA,98335
,,Olalla,US,info@collarofhope.org,WA414,47.4235,-122.5727,Collar of Hope,(253) 466-4634,WA,98359
,,Seattle,US,info@ladys-hope.org,WA503,47.5847,-122.3009,Lady's Hope Dog Rescue,,WA,98144
PO Box 1691,,Issaquah,US,,WA307,47.542,-122.0477,People United for Pets,.,WA,98027
,,Issaquah,US,ribseysrefugees@comcast.net,WA419,47.542,-122.0477,Ribsey's Refugees,,WA,98027
4519 SW Walker Street,,Seattle,US,gganimaladvocacy@gmail.com,WA444,47.5748,-122.3931,Genevieve G. Animal Advocacy,,WA,98116
,,Seattle,US,info@emeraldcitypetrescue.org,WA538,47.5748,-122.3931,Emerald City Pet Rescue,(206) 557-4661,WA,98116
,,Seattle,US,,WA214,47.604,-122.32600000000001,Washington German Shepherd Rescue,(206) 555-5555,WA,98104
,,Seattle,US,info@royalhounds.org,WA575,47.604,-122.32600000000001,Royal Hounds Greyhound Adoption,http://royalhounds.org/,WA,98104
,,Seattle,US,alleycatproject206@gmail.com,WA500,47.6152,-122.3452,Alley Cat Project,(206) 745-0243,WA,98121
6598 E Chester RD,,Port Orchard,US,jlbahill@aol.com,WA495,47.5081,-122.6157,Senior Dog Lodge,360-871-7460  ,WA,98366
13212 SE Eastgate Way,,Bellevue,US,humane@seattlehumane.org,WA06,47.6169,-122.1666,Seattle Humane: The Humane Society for Seattle/King County,(425) 641-0080  ,WA,98005
2061 15th Avenue West,,Seattle,US,,WA27,47.638999999999996,-122.3657,Seattle Animal Shelter,206-386-7387,WA,98119
,,Seattle,US,perrin@savinggreatanimals.org,WA418,47.638999999999996,-122.3657,Saving Great Animals WA,,WA,98119
,,Port Orchard,US,bdrpinfo@gmail.com,WA577,47.5406,-122.6364,Big Dog Rescue Project,,WA,98367
,,Redmond,US,seattlerescue@hotmail.com,WA400,47.6367,-122.0496,Seattle Persian and Himalayan Rescue,,WA,98053
23316 NE Redmond Fall City Rd,PMB #522,Redmond,US,adopt@motleyzoo.org,WA433,47.6367,-122.0496,Motley Zoo Animal Rescue,206-453-8480 ,WA,98053
PO Box 63,,Seattle,US,nwpixiebobrescue@yahoo.com,WA215,47.5231,-121.8461,NW Pixie Bob Rescue,425-358-1284,WA,98065
33010 SE 99th Street,,Snoqualmie,US,canineconnectionsrescue@gmail.com,WA23,47.5231,-121.8461,Canine Connections,425-831-2578,WA,98065
PO Box 165,,Bremerton,US,arf@silverlink.net,WA125,47.5256,-122.7036,Animal Rescue Families,360-698-6576 ,WA,98337
6513 132nd Ave NE #387,,Kirkland,US,michelehayward@rebeccasrainbow.org,WA461,47.6782,-122.1868,Rebecca's Rainbow,206.818.2778  ,WA,98033
,,Seattle,US,forgotten.dogs.rescue@gmail.com,WA368,47.6831,-122.2939,Forgotten Dogs Rescue,,WA,98115
,,Seattle,US,kmartin44@earthlink.net,WA58,47.6831,-122.2939,Fox Terrier Fanciers of Puget Sound Rescue,360-733-5735   ,WA,98115
,,Seattle,US,adoptions@littleblessingsrescue.vpweb.com,WA620,47.6831,-122.2939,Little Blessings Rescue,206473-1111  ,WA,98115
PO Box 3523,,Seattle,US,frise@drizzle.com,WA66,47.6742,-122.1203,Seattle Purebred Dog Rescue,206-654-1117  ,WA,98073
3306 Perry Ave.,P.O. Box 2235,Bremerton,US,paws@pawsofbremerton.org,WA08,47.6038,-122.6288,PAWS of Bremerton,(360) 373-7043     ,WA,98310
PO Box 10811,,Bainbridge Island,US,catadopt@pawsbainbridge.org,WA325,47.6497,-122.53200000000001,PAWS of Bainbridge Island/North Kitsap,(206) 842-2451,WA,98110
,,Eastside,US,ferretcamp@gmail.com,WA229,47.4893,-121.7729,Little Dudes Ferret Ranch,206-659-5332     ,WA,98045
PO Box 30644,,Northwest,US,igplaygroup@mac.com,WA316,47.6883,-122.382,Italian Greyhound Rescue Foundation,,WA,98117
,,Seattle,US,fkrokower@msn.com,WA391,47.6883,-122.382,Ferry Dog Mothers,,WA,98117
,,Seattle,US,shelterpetfoster@hotmail.com,WA441,47.6883,-122.382,Shilshole Bay Pet Rescue,,WA,98117
18400 State Rt.#3,,Allyn,US,info@humanesocietyofmasoncounty.com,WA655,47.3613,-122.8317,Humane Society of Mason County,360 509 1704,WA,98524
,,Seattle,US,adopt@doggoneseattle.org,WA650,47.7161,-122.3004,Dog Gone Seattle,,WA,98165
P.O. Box 16308,,Seattle,US,info@fafseattle.org,WA77,47.7165,-122.3005,Friends of the Animals Foundation,(206) 719-4864  ,WA,98125
,,Seattle,US,vicki@AnimalsReign.com,WA90,47.7165,-122.3005,Pacific Northwest KUVASZ Rescue,,WA,98125
